8090,10770,14880
3006,6640,205554
4037,6640,20542
9419,10780,205554
397,10780,12420
7887,9740,9750
3639,9740,12820
567,9750,16370
8433,9770,30144
6533,9770,170204
6022,6250,112083
3530,6250,10990
8214,10790,20542
389,10790,12260
3648,10800,12960
3603,10800,12260
4761,9760,38072
7946,9760,11170
1204,16000,38072
8127,16000,16370
387,10810,12250
8013,10810,12960
3646,12250,12950
3437,9780,9790
7947,9780,11190
4229,12950,24631
1700,14620,67023
6189,9810,122153
550,9810,15690
3835,13110,15690
3662,9800,13110
8079,9800,14620
9200,13860,122153
850,13860,25351
8315,12850,24631
557,12850,15901
630,12840,18233
8008,9820,12830
3772,9820,14580
8168,13100,18233
3888,13100,16921
500,11200,14580
8009,11200,12840
1748,12830,70183
5663,14660,84764
5707,14660,88154
5664,15120,84764
3039,491,560
6,491,570
108,4411,4940
8471,8261,31932
231,8261,8740
3054,1071,1190
7752,1071,5100
8229,11791,21322
13,1141,1210
8041,1141,13640
8064,11141,14271
9085,17871,105453
3936,17871,18181
3947,7861,18551
4047,14611,20753
5265,26911,59283
8393,26911,28381
307,5951,10534
3364,5951,8490
724,20201,21322
6185,17331,121764
3456,5551,10080
3742,7481,14210
3786,12471,14900
8386,13761,28181
9243,5891,143844
4524,5891,30512
349,5421,11530
7959,5421,11540
8324,14691,25082
236,4671,8830
7911,4671,10360
733,8981,21461
8299,8981,23801
3618,5861,12590
8435,13731,30313
1140,7691,34832
1350,21591,45652
3104,2861,2871
966,12161,28853
8164,12161,17982
8923,8281,77694
5419,18091,70074
1692,18091,66663
671,4291,19821
3783,4291,14810
5631,9211,83033
7875,9211,9420
489,11151,14261
3903,11151,17331
1299,11121,42752
3571,7291,11572
493,7291,14341
4706,13911,35772
8116,13911,15831
8252,9611,22282
626,9611,18162
5832,13531,98663
4438,13531,29232
492,11071,14331
4140,5341,22933
8176,5341,18841
8490,51,33302
237,51,8830
301,7961,10360
7761,3091,5351
121,3091,5371
4640,19941,33352
5328,7361,64313
228,7361,8690
512,13371,14820
4000,13201,19921
3063,841,1550
3496,841,10540
4100,17851,22121
4067,17851,20951
8937,5131,79923
783,3981,23321
8431,3981,30111
8538,4721,36582
4178,4721,23401
4681,10081,34804
4332,10081,27192
4921,17481,44492
8212,17481,20451
1744,7521,70064
7939,7521,11060
4330,14341,27184
8782,6441,55564
3340,6441,8040
617,811,17853
8144,811,17142
3222,4961,5742
5824,4281,97844
8752,4281,52902
6156,21631,119663
1938,13021,86333
8370,13021,27542
7930,10841,10851
3347,8131,8141
6764,8101,201874
8020,8101,13211
3640,4741,12861
3983,12751,19351
565,12751,16190
5200,5911,54403
3432,5911,9713
4321,13941,26931
3721,5381,13880
4331,7301,27184
3869,7301,16444
3257,5351,6472
750,9591,22111
3842,9591,15850
4361,15881,27791
3972,19141,19151
3165,4261,4271
3529,4261,10990
3963,12441,18921
168,4031,6960
3981,5071,19332
4274,5071,25921
3699,9241,13610
4970,18201,46412
8402,18201,29032
5081,13541,50072
432,6641,13160
3539,6641,11090
213,7391,8191
8029,10991,13410
446,10991,13420
3986,2441,19431
3838,2441,15750
8329,10321,25252
3764,10321,14420
8993,8071,89223
4164,7921,23263
660,7921,19312
4302,21751,26481
3661,7341,13091
3332,7341,7960
8409,21811,29351
4286,21811,26221
4788,17471,39522
8561,17471,38022
7705,2881,3650
187,7451,7461
7949,7451,11240
1098,21691,32662
8300,16111,23811
4046,16111,20751
5766,21741,93244
8774,21741,54473
3369,8541,8551
3583,8541,11850
4868,14901,42712
585,9281,16931
731,7121,21432
8251,16971,22252
628,16971,18211
3717,10481,13791
3311,7471,7481
3546,7471,11250
736,19431,21562
638,14351,18591
8182,14351,19251
886,19151,26912
8645,8931,44342
3884,8931,16732
4218,2081,24391
51,2081,2660
4233,14361,24712
677,14361,19901
3935,17501,18141
8154,17501,17511
4555,16301,31133
4080,2551,21451
3520,2551,10841
3973,18841,19172
4817,4751,40552
7756,4751,5220
8161,801,17853
1120,801,34092
8076,7971,14570
6353,10901,145844
9265,10901,152174
8351,11711,26701
3898,11711,17191
7978,7321,12101
3331,7321,7940
577,8921,16732
8201,8921,20061
6372,14801,148544
1103,14801,33303
740,3991,21701
3788,3991,14901
807,10891,23771
8797,5651,57873
3326,5651,7792
3513,10701,10711
4050,10701,20791
3708,7641,13721
464,7641,13731
8256,10861,22422
319,10861,10871
5472,14761,73123
8637,14761,43712
8266,17561,22701
1096,22681,32652
1332,24971,44613
4563,24971,31381
4101,7701,22121
7972,7701,11960
4413,23401,28631
821,12301,24181
2635,10911,152174
281,9771,10071
7828,7931,7941
720,7931,21071
6602,9641,180974
8232,9641,21413
2271,12941,112583
2760,28421,170264
4523,28421,30512
1550,11771,53772
4220,13691,24423
1104,8031,33322
220,2541,8372
4360,9221,27782
875,9221,26521
4167,20811,23322
4827,19901,40983
8994,10741,89384
956,10741,28451
8146,11681,17201
3859,11681,16180
513,10871,14831
7847,2611,8573
503,2611,14600
1218,16101,38884
9377,18381,193024
563,1391,16070
4355,9041,27693
732,14821,21451
8216,20331,20761
1188,6241,37022
4232,6241,24671
3934,17491,18141
625,17491,18131
658,6511,19271
7790,6511,6521
1101,16981,33252
4326,10071,27091
686,20061,20071
8368,17261,27481
4078,17261,21401
8265,17271,22673
3901,17271,17281
4751,13551,37842
873,9121,26371
7871,9121,9330
4690,13481,35132
515,2851,14910
417,4731,12861
3933,8911,18131
461,13681,13691
2587,21441,145844
4669,21801,34363
1184,21801,36912
631,16601,18272
5504,19281,75063
8904,4711,74603
3191,4711,4741
4081,21341,21541
4691,8191,35272
973,25341,29032
4894,28381,43652
8347,15911,26481
960,15911,28581
6011,11661,111333
519,10691,15021
8372,22991,27652
1005,22991,30001
725,13811,21331
8190,13811,19671
612,12351,17771
4639,8041,33322
469,8041,13850
5487,18791,74074
4500,18791,30242
6299,16791,137954
1028,16791,30632
476,6501,13992
4224,6501,24491
9064,17461,100043
654,17461,19231
4052,20801,20811
8482,2631,32662
453,2631,13521
1053,11021,31351
7938,11021,11031
4784,22731,39432
1245,22731,40182
3108,2311,2970
3109,2311,2980
4659,3001,34052
797,3001,23561
5147,21411,52392
909,21411,27481
4001,19351,19941
4625,13421,32922
534,13421,15330
8316,24811,24821
1229,11641,39442
7964,11641,11651
4977,18541,46622
8722,7281,50242
3352,7281,8201
8138,14471,17011
547,14471,15561
675,3061,19851
3261,3061,6561
8585,20291,40402
9266,10881,152184
3521,10881,10891
4492,731,30172
801,731,23641
118,5321,5331
4338,16271,27302
4117,16271,22481
226,2251,8571
7827,2251,7880
2070,4591,96983
7838,4591,8391
4730,26221,36882
4176,23381,23391
1610,28181,59183
8406,20051,29202
730,20051,21421
7900,9161,10162
2091,8961,98663
5523,8961,76483
5335,1691,64773
21,1691,1701
8231,6551,21402
6737,30081,197554
4234,2261,24723
4440,2261,29241
687,19871,20112
1661,10461,64223
3895,17011,17021
4507,13641,30293
792,19291,23441
1334,20591,44694
3799,13101,15060
8651,16421,44694
922,16421,27782
8907,19861,75063
940,19861,28142
4192,20041,23731
729,20041,21421
4998,8121,47353
3346,8121,8131
681,8051,19931
475,8051,13990
9177,7061,119263
3844,7061,15871
4704,6691,35762
4145,6521,22951
3573,11611,11621
7918,6581,10490
176,6581,7160
8450,5661,30813
4936,27851,44963
148,5621,6231
4214,8551,24291
485,13891,14153
3851,13891,15990
914,20751,27671
3536,8091,11071
1001,24671,29811
8684,26821,47722
479,14031,14041
4109,14031,22361
494,2201,14391
202,2201,7851
5999,20981,110563
8338,20981,26101
3283,5631,6882
3401,5631,9051
4335,16141,27281
5606,10451,81553
7916,10451,10461
3784,14811,14821
8383,13901,28141
8489,2981,33232
4626,2981,32922
543,13491,15470
4439,20021,29232
8327,20021,25131
153,2331,6491
8417,23451,29572
4925,21351,44613
8321,21351,24981
2513,7071,133234
8330,7071,25311
3988,13871,19451
853,16641,25432
4887,21791,43312
1510,21791,52242
4185,15631,23531
8259,15631,22511
3414,2431,9270
3744,2431,14220
8976,7021,86974
6406,27001,152084
8360,11631,27051
926,11631,27851
5915,15981,104523
709,10731,20801
3647,9581,12951
8966,26991,84243
3538,8081,11081
3580,8081,11800
8968,14231,84754
3747,14231,14241
7749,2231,5043
465,2231,13750
3641,11951,12881
8215,11951,20591
4400,15341,28481
8459,11051,31351
8483,10921,32663
578,14541,16772
3846,14541,15890
4195,9721,23791
3438,9721,9791
4692,8181,35272
3854,15991,16001
9141,7271,114243
3668,7271,13231
8945,24651,82114
1472,24651,50602
4656,5101,33942
719,5101,21071
4271,21961,25872
1260,23271,41012
5619,7111,82624
7859,5641,9041
3435,5641,9771
8533,6571,36372
3753,6571,14322
1419,13741,48463
8404,13741,29091
773,18731,23001
8648,9191,44534
2436,9191,121993
3831,12621,15541
5490,19081,74154
8868,19081,70263
982,23261,29301
8311,23261,24411
8436,23151,30322
761,10851,22422
8745,20071,52392
5749,8581,91713
8160,8581,17841
8297,9711,23791
4404,9711,28521
3439,9731,9801
8131,9731,16481
1358,16631,46112
5179,22751,53322
8376,22751,27841
3872,10501,16501
3873,10501,16511
8663,13791,45622
598,11671,17281
3955,11671,18731
8733,7671,51132
995,16491,29641
1069,14861,31771
903,16291,27302
4397,16291,28451
917,13061,27693
8395,13061,28461
5528,11391,76613
4104,11391,22211
5513,30721,75653
5029,20771,48372
2052,16481,95204
8857,24471,68943
5009,7141,47912
1142,7141,34842
8375,2361,27831
5046,22601,48842
4649,22601,33682
4317,13751,26882
4557,13751,31171
393,12331,12341
3878,4951,16631
8481,1401,32652
1144,1401,34932
8914,2681,75943
1604,2681,58593
8484,31771,32672
4786,27051,39442
5662,22621,84754
4057,6491,20841
4705,10941,35772
4181,22941,23451
8091,10361,14922
851,10361,25361
2508,28471,132934
5556,28471,77973
8586,11061,40422
436,11061,13201
1165,16201,35792
5153,15331,52563
3818,15331,15341
8515,22691,34932
5142,26231,52242
4402,26081,28512
1292,15381,42462
4250,23951,25201
9336,7851,175424
4183,18721,23521
3971,19131,19141
8328,2341,25181
5756,13571,92664
3991,13571,19571
1583,17701,55823
8658,17701,44892
2619,26341,150274
1691,22211,66564
4217,9051,24352
3827,1701,15500
3533,10431,11011
3938,1051,18312
8175,1051,18601
708,10711,20761
6259,6531,132934
3977,6531,19281
9026,10511,93883
610,10511,17623
4605,12711,32392
4260,5091,25484
4239,5091,24831
5690,24291,87104
9080,28061,104363
5464,28061,72203
5850,24331,100043
4853,24331,42052
8140,2241,17101
3819,7941,15371
3696,12341,13601
2001,12611,91713
3830,12611,15541
1232,20741,39542
4162,20741,23262
4564,18921,31461
4179,22431,23411
7927,10721,10731
696,10721,20331
4610,23631,32532
1072,23631,31821
5604,27531,81384
6150,25651,119263
561,14461,16023
3832,14461,15561
8419,13801,29641
668,13801,19671
4682,7651,34832
8043,7651,13721
4757,15921,37952
2249,23001,111333
831,11441,24572
3874,11441,16531
3915,13231,17621
8331,17911,25341
3937,17911,18211
9037,15021,95503
5033,17211,48463
8385,25691,28153
856,25681,25691
8981,19851,87903
1398,26601,47872
652,19091,19101
4411,19091,28601
1757,12081,70513
4251,17791,25201
5899,20901,102984
4627,20901,32933
8228,16511,21321
1303,14881,43122
8239,14881,21701
9376,7491,192884
692,7491,20273
9038,30381,95603
8258,22421,22441
4263,22421,25501
4670,29351,34363
653,5411,19172
4061,5411,20881
3740,11421,14170
6718,11481,195304
1365,24661,46492
360,11691,11701
3899,11691,17201
5160,28011,52782
4247,2671,25052
7721,2671,4232
4790,26611,39542
6229,14391,128804
2977,8111,201874
4997,8111,47353
4648,22591,33682
3993,10141,19652
4501,10141,30242
1556,20441,53972
8242,20441,21901
4587,26391,31842
4405,23061,28552
4408,23061,28572
3881,10671,16662
1433,10371,48994
8396,10371,28561
8437,20341,30331
4257,19111,25321
762,19111,22431
8292,8141,23672
4749,2381,37773
4206,21661,24172
840,21661,24822
858,13611,25771
815,13611,23951
4045,9351,20733
7942,9351,11110
4363,23541,27811
881,11371,26781
793,12311,23462
4064,12311,20921
6461,25071,159854
8524,10261,35622
3005,10471,205504
5371,10471,67293
694,12001,20321
8254,14021,22361
2663,24991,155054
5642,24991,83923
8268,7091,22961
8035,13081,13530
4358,9011,27743
5089,22231,50253
4558,22231,31242
1924,20121,84944
8308,20121,24311
5928,21601,105393
4048,12651,20771
4378,18451,28201
5096,2271,50442
7989,2271,12301
4660,18911,34052
5796,24681,95603
4308,24681,26711
245,9001,9011
6276,23181,135404
4924,23181,44612
4955,4021,45722
3959,4021,18872
4344,24411,27531
6458,14621,158934
8371,27521,27641
4567,27521,31541
8426,22111,30022
5630,20571,83033
1466,20571,50402
8432,20851,30113
6146,22011,119103
3362,7101,8464
7843,7101,8504
4244,24551,24912
8656,23361,44872
810,23361,23801
5245,8951,57893
1010,8951,30152
920,5611,27751
7784,5611,6231
8339,15941,26193
5010,10281,47912
4328,20941,27121
4258,19121,25321
8179,19121,19131
4746,29231,37663
4579,29231,31721
4091,10931,21881
4168,10931,23341
1145,31681,35012
8545,31751,36844
1052,28601,31321
4759,6591,38042
621,6591,18041
916,22441,27691
911,21321,27591
1770,23601,71833
4249,23601,25091
3811,7351,15240
339,7351,11310
8809,13261,60894
673,13261,19831
4700,19981,35672
4468,19981,29742
5757,17781,92664
1725,17781,68984
4223,22451,24481
1272,14871,41572
1568,24521,54473
416,11451,12853
3694,11451,13561
5647,21681,84183
910,21621,27581
1046,7751,31091
4034,20281,20472
928,20281,27891
4221,13701,24423
7873,6251,9352
4972,6251,46492
8918,11841,76483
5246,11841,57893
4042,2191,20661
8587,13071,40432
8378,9781,27942
3307,7381,7391
4487,27861,30122
7809,7371,7381
3800,7371,15060
4428,14291,29014
4165,22481,23301
7848,4231,8610
7833,8171,8181
1244,30001,40182
8606,23101,41672
8380,22931,28032
4678,24781,34572
4406,24781,28561
593,11701,17191
1044,16501,31051
8508,23421,34332
2099,9091,99604
3468,9091,10270
898,12451,27232
3553,10301,11323
8568,26781,38632
548,9801,15592
1390,18401,47633
8730,28931,50793
1256,29741,40782
3604,7011,12300
198,7011,7810
1333,13951,44672
5775,16821,94403
8917,16821,76363
587,9391,17001
3636,9391,12800
5895,23441,102803
964,25131,28691
8608,25771,41783
3697,13591,13601
4493,28201,30172
4617,18681,32702
5356,21531,66264
359,11651,11661
897,19991,27183
1378,19991,47193
574,15231,16620
5087,20951,50233
4718,21671,36282
8317,21671,24822
887,24921,26932
4991,29951,47033
4415,7901,28661
5327,20411,64223
722,2531,21182
8233,2531,21471
4462,25481,29572
1276,25481,41672
5393,13581,68984
8040,13581,13591
994,29221,29552
8448,29221,30781
2525,14571,135404
2893,22871,191414
8428,22871,30041
1704,2591,67463
3715,2591,13781
8630,30981,43122
4841,30981,41572
5643,20451,83924
5624,24831,82823
4611,27021,32532
8424,27021,29952
2222,27241,108894
1259,17621,40953
4665,25081,34242
4256,25081,25311
959,25491,28571
4920,26621,44492
1054,27701,31431
8594,28491,40832
601,13621,17352
8560,31061,38013
5985,31541,108943
4715,29091,36092
4866,30781,42673
3845,15871,15881
702,13281,20501
5311,2351,62773
8023,7311,13241
207,7311,7940
1612,24851,59394
4012,9031,20131
4353,27621,27691
8195,13251,19831
674,13251,19841
981,13271,29281
1346,26321,45272
8429,26321,30051
4473,14561,29811
8381,14561,28091
8285,19101,23411
1418,21901,48413
2173,29181,104703
828,21241,24431
866,20971,26101
8659,26331,44934
666,18591,19494
3979,5061,19312
4273,5061,25921
4407,26581,28571
4410,19271,28591
1114,22061,33932
5150,25261,52423
941,25261,28152
4293,25891,26342
1503,29441,51972
9417,31251,205324
2242,31251,110753
4867,30251,42683
1100,31821,33152
8241,7251,21891
9350,15351,180374
905,15351,27391
5901,28591,103243
572,4931,16552
1278,23211,41783
8867,25351,70183
5475,29201,73433
979,29201,29241
4608,30601,32522
1091,30601,32512
4170,9601,23344
1663,20491,64333
4340,20491,27401
1007,11041,30111
3004,21151,205324
8605,21151,41642
4489,23201,30144
1462,28321,50312
8501,27891,33932
8527,30711,35752
6057,27651,114124
4521,27651,30501
1400,27791,47943
1923,28091,84713
931,23741,27932
4466,23741,29711
5013,29331,47943
4006,6541,20032
157,6541,6551
1022,7541,30472
4370,7541,28141
8280,20821,23322
754,20821,22152
5006,30891,47683
841,22781,24861
1038,22781,30891
8398,28051,28802
1975,20401,88963
8502,27941,33942
5064,29011,49533
4529,29011,30592
4592,28891,31892
988,28891,29482
4733,26711,37022
8609,28081,41802
8841,25801,66564
5403,25801,69523
4916,26431,44252
4485,26431,30051
2723,31831,164934
8817,31831,62983
5100,25931,50513
1289,25931,42452
5204,27201,54623
1323,14381,44252
4446,14381,29301
544,13211,15480
8416,12641,29551
4662,31761,34082
5432,13291,70563
4560,13291,31252
8295,14841,23771
4028,14841,20421
8457,23641,31252
8989,23661,88704
2239,23661,110704
4992,28781,47193
4420,28781,28791
2234,30041,110563
1735,28841,69523
4888,28841,43382
3370,2601,8553
327,2601,11011
4895,24881,43733
8600,24881,41462
5902,23431,103243
4461,23431,29562
1944,29681,86933
9175,30341,118683
1535,27291,53322
6037,27441,113024
976,27441,29111
8456,23081,31212
1541,23081,53502
918,12741,27722
4982,31711,46802
5996,27391,110253
4295,21711,26361
4615,21881,32663
4544,30561,30861
1230,29691,39462
4876,29691,42942
4399,24491,28481
8506,10191,34152
345,10191,11420
2793,29131,176164
8714,29131,49853
2814,30821,178524
1249,21081,40422
8723,15861,50312
728,15861,21372
5522,16811,76353
4631,16811,33022
6243,30481,130584
2683,23461,159854
4654,23461,33742
4472,7401,29792
3564,7401,11482
16,662,1400
7675,662,1980
5503,2122,75034
5173,22952,53032
4106,18612,22283
8237,18612,21611
110,2802,4961
1311,2142,43642
3713,2142,13761
5043,15462,48654
4782,28982,39182
820,23172,24152
8348,24152,26521
1396,38952,47843
4547,22322,30952
8341,22322,26341
8800,35902,59183
1611,2162,59283
1167,2162,35872
8686,16992,47872
1309,16992,43552
8581,5452,40122
3216,5452,5462
644,3342,18721
3410,3342,9160
972,11952,28982
3925,11952,17991
3388,7252,8860
7890,7252,9860
4537,5742,30671
999,2222,29782
3183,2222,4630
4711,2152,35872
8636,2152,43642
1871,5242,80423
4975,5242,46603
6426,13282,154784
4248,13282,25082
9291,33632,158934
3682,12482,13454
3760,12482,14410
5259,13882,58523
3292,4102,7060
4431,26112,29062
411,1802,12760
8052,1802,13880
9282,12782,155854
7861,6602,9070
1659,31932,63903
5122,10162,51454
7751,272,5070
95,272,4530
332,2542,11091
9396,39182,199374
3634,3232,12782
3251,3652,6340
3585,3652,11900
8113,15602,15750
8188,9812,19592
4597,1052,32162
81,1052,4102
3542,1352,11141
5172,22912,53032
923,22912,27812
8718,14202,49974
7690,992,2542
3213,992,5340
4527,21642,30532
4166,21642,23301
5443,30952,71333
894,13822,27082
8444,13822,30592
683,18382,19972
5027,35622,48304
5095,20072,50402
3787,10972,14900
160,5462,6701
4810,25872,40122
4543,15892,30842
5149,15892,52422
4187,17352,23552
68,3382,3392
7766,3382,5621
2312,2492,115804
3958,2492,18872
8267,1362,22762
3882,1362,16662
4197,18062,23852
6311,7152,139514
890,7152,27001
1976,33342,89223
5125,48122,51692
4893,40782,43652
987,12932,29472
8319,12932,24921
4513,15212,30372
944,15212,28202
4661,20382,34062
4443,20382,29251
581,12012,16842
8155,12012,17571
4155,19942,23102
3679,7082,13440
7880,7082,9570
6046,8522,113254
765,8522,22621
1927,792,85493
907,792,27412
5793,28232,95244
4134,3972,22783
8111,2792,15732
575,2792,16651
3487,412,10460
9,412,890
727,7552,21371
3489,7552,10481
1357,24912,46042
615,6932,17801
3702,6932,13641
701,14722,20481
1857,33532,78933
5098,14922,50483
4278,12372,26041
4343,12372,27431
8669,26932,46502
4530,27082,30602
8673,27452,46852
969,27452,28951
8221,15112,20942
5074,16652,49783
8180,16652,19231
8442,29472,30532
4272,2842,25892
4553,2842,31131
3719,7332,13820
8066,7332,14330
8134,15722,16651
3879,15722,16641
4621,23702,32792
4351,23702,27641
2009,27142,92563
8495,22932,33532
8122,15012,15921
4409,15012,28581
5026,47922,48304
1907,47922,83513
1312,36862,43662
8546,36862,36872
6427,20282,155094
8374,20282,27731
4021,9772,20321
7974,9772,12001
5661,9362,84713
4231,9362,24661
7860,8292,9053
232,8292,8762
2053,15262,95244
8126,15262,16141
8446,18272,30692
261,1122,9483
240,1122,8912
1047,8702,31111
3526,8702,10941
8987,13102,88643
912,13102,27592
4504,29552,30251
5792,7542,95204
8068,14352,14362
952,14352,28401
4531,13832,30602
4552,13832,31102
945,28212,28222
789,10182,23392
7991,10182,12331
5133,13312,52082
1201,16542,37873
764,6972,22511
172,6972,7021
715,13002,20953
4089,13002,21711
908,26882,27431
8460,12242,31512
711,12242,20861
5898,22162,102984
1482,25892,50853
8624,29562,42683
268,7532,9791
3960,5842,18891
4616,15542,32683
5803,18932,95904
647,18932,18942
4341,26582,27401
1246,7482,40194
3433,7482,9751
1432,11892,48994
3927,942,18062
3253,4692,6352
4642,15062,33382
8094,15062,15072
1185,11072,36922
8547,11072,36912
5468,28902,72713
5060,10652,49522
4393,20492,28401
1080,14242,32283
4830,14242,41112
8470,29482,31902
8384,20032,28142
649,17462,19052
7846,1062,8571
3110,1062,2990
8657,6752,44883
3857,6752,16101
4781,3402,39162
3136,3402,3872
295,4582,10261
3652,4582,13030
9068,14412,100974
4966,16192,46352
4283,16192,26202
8699,24172,48802
4962,38572,46112
3471,1712,10302
3613,1712,12451
8550,7362,37102
4367,7362,28031
4889,4472,43382
4226,2712,24521
8323,2712,25071
1202,11132,37903
3875,11132,16542
1125,14002,34242
4576,14002,31681
4899,27292,43852
1366,27292,46502
4084,5762,21591
5103,32672,50652
3552,9062,11323
794,9062,23472
4518,11252,30481
3656,11252,13071
4634,32512,33162
3730,12572,14011
2494,4192,130584
3752,4192,14322
814,19752,23913
3996,19752,19762
6138,9322,118683
925,9322,27841
3852,15072,15991
1315,8692,43752
5102,10782,50623
962,10782,28631
8647,19742,44532
1075,19742,31912
8246,20462,22051
8911,6822,75713
164,6822,6832
8948,1852,82323
486,1852,14202
217,1332,8312
216,1332,8302
4683,23542,34873
8447,27342,30772
901,9292,27281
355,9292,11611
4946,9792,45272
4930,9792,44822
5903,6962,103333
249,6962,9161
4481,29212,29941
4424,2332,28901
8454,24412,31102
827,24412,24422
38,2322,2332
4585,2322,31791
1797,13792,74154
5146,44602,52282
1219,36882,38912
8654,23062,44833
1155,23792,35512
4620,8232,32792
3584,8232,11892
4137,5292,22853
3673,5292,13303
6001,24712,110704
4776,36872,38912
672,19812,19822
8469,19812,31892
8928,11812,78184
1033,12192,30791
4348,12192,27611
1325,18772,44412
5529,14492,76613
8505,14492,34032
8210,6302,20362
3670,6302,13281
8477,8932,32283
6438,34122,156294
4401,16322,28491
1018,16322,30381
1825,15032,76253
3850,15032,15941
8320,22,24941
425,22,13020
5056,11162,49462
1641,8782,61774
239,8782,8902
4097,22072,22082
4114,1252,22462
546,1252,15542
4264,3622,25512
8711,46272,49712
4058,9142,20841
8219,12202,20921
4349,12202,27611
4828,26342,41012
8925,5732,77923
8617,33022,42462
4609,29952,32522
3833,15582,15592
5963,24812,108093
4666,24812,34313
4379,28202,28212
1057,20312,31521
3524,8682,10921
3522,8682,10911
4732,28572,37014
5593,16492,80543
1347,16492,45312
4816,21572,40374
3382,4222,8790
235,4222,8780
6580,34082,176164
1255,4452,40732
4490,30142,30152
4787,30142,39522
2659,12,154784
3865,12,16301
2789,5692,175424
4041,5692,20661
4188,21792,23561
6092,19732,116304
1328,19732,44532
1341,24162,44993
8313,24162,24551
1329,36082,44572
1189,36082,37212
1437,25232,49372
1169,23182,35992
569,16412,16422
5304,382,62104
7915,382,10460
5924,3302,105264
552,3302,15742
8123,15902,15960
6145,32592,119103
5055,32592,49453
8046,8302,13781
4373,7512,28151
785,7512,23351
4559,5572,31242
6338,10602,144284
8263,10602,22662
4987,19612,46932
8394,19612,28382
5418,11762,70073
4076,21382,21392
8365,21382,27241
786,1232,23351
4403,1232,28521
326,8282,11001
3480,8282,10411
5773,21592,94274
8377,21592,27861
9023,17742,93443
4795,17742,39712
5083,13082,50152
9019,7832,92853
1530,7832,52952
6261,32702,133074
4689,3322,35102
868,3322,26262
4952,40802,45482
5020,40802,48152
2512,14972,133234
4658,21162,34012
4219,21162,24422
4632,26752,33052
4686,26752,35082
8519,26752,35062
819,19902,24143
4123,19902,22591
6793,8362,205504
8798,8362,57914
8676,16422,47032
4676,10082,34492
539,10082,15391
4444,11172,29252
427,11172,13051
1119,7952,34062
8084,7952,14722
4419,22562,28783
3657,5722,13072
4305,5882,26582
5057,7842,49462
4228,7842,24582
8641,1512,44033
1164,1512,35752
1434,32252,49003
8504,32252,34012
8625,31912,42732
1662,21882,64323
4548,24112,30972
818,24112,24122
5359,1162,66524
4599,1162,32172
1214,28252,38662
1331,2202,44602
8413,2202,29511
2570,10592,144284
5101,30382,50602
707,7122,20733
3690,7122,13550
3984,4622,19374
3300,4622,7191
2032,4702,94274
4085,4702,21602
4745,34322,37663
5896,21402,102803
5997,16852,110314
5692,27942,87314
5856,41712,100484
5479,41712,73733
3128,1642,3660
5048,33232,48944
8721,22112,50212
1248,22112,40392
6739,29752,197874
4495,11832,30182
4009,11832,20052
5983,34452,108894
2168,40832,104363
3378,1292,8662
8257,1292,22432
769,1272,22782
8209,1272,20312
1012,12162,30193
4171,12162,23362
5079,29732,50032
997,29732,29742
3228,5892,5902
4092,5892,21882
4791,10482,39552
8540,27442,36673
2708,13472,162364
1439,32582,49453
8488,32582,32933
3906,12232,17382
8667,20322,46082
933,7352,28031
8596,21512,40983
4917,21512,44412
8861,17602,69504
1067,17602,31732
691,20202,20212
3922,17942,17952
471,6392,13901
1467,10462,50442
1106,24342,33513
1090,24342,32493
2289,15052,114143
4641,15052,33372
9145,28652,114984
1258,28652,40863
4327,24352,27091
648,19032,19042
1029,2892,30711
2138,48462,102283
4598,21432,32172
5366,19702,66933
4381,25562,28252
4388,25562,28332
5066,1172,49582
4800,1172,39832
8569,28322,38662
8592,28632,40743
1060,28632,31621
4015,16452,20172
688,16452,20162
4668,29522,34332
993,29522,29532
1784,14362,73153
4566,31502,31512
1040,13482,30921
5916,33372,104523
3137,3882,3892
871,3882,26311
9034,35092,95314
1265,35092,41252
9018,11752,92803
363,11752,11762
3309,4342,7450
1070,11542,31772
8005,11542,12741
1453,38022,50072
5557,4142,77973
4144,4142,22951
4200,14992,24003
4004,14992,20001
4794,11802,39653
8213,11802,20501
3883,7502,16712
9004,40672,90663
4386,28272,28292
699,13492,20442
8453,13492,30921
490,11432,14272
8019,11432,13181
8485,7462,32683
193,7462,7542
4163,23252,23262
698,4442,20362
7729,4442,4452
4664,14952,34113
4141,14952,22941
267,7402,9781
4773,27512,38572
2956,42052,197874
8128,16402,16412
8415,29532,29542
4083,6352,21572
1009,6802,30132
2178,11142,105393
7945,11142,11152
1092,3412,32553
7807,3412,7352
1177,25552,36704
4019,20292,20302
1035,20292,30821
3221,1032,5712
3081,1032,2191
5243,14392,57744
4161,14392,23192
4928,43002,44732
8627,43002,43012
8892,28392,73593
953,28392,28402
1277,29502,41782
8551,11962,37154
978,11962,29161
4508,8372,30322
9220,32802,133564
5099,32802,50493
4146,20012,22961
1965,14372,88643
899,10302,27242
5406,20352,69573
1027,20352,30611
803,5952,23672
133,5832,5842
4324,15182,26951
843,15182,24981
9416,18502,205144
603,12252,17412
4065,12252,20941
4450,4512,29331
1074,19802,31902
4455,19802,29492
9031,33152,94863
4823,28152,40834
888,16712,26981
4672,21392,34462
1426,24012,48684
7704,3632,3642
854,3632,25512
1373,23972,46932
8572,23972,39042
242,8922,8932
9148,11742,115853
9299,34262,162014
2644,34262,153624
6561,1702,173764
2847,1702,184194
8666,30982,45863
